rooms,garages,useful_area,value,interior_quality,time_on_market,has_outlier
3.0,3.0,170.0,1218060.0,2,99.0,0
3.0,3.0,142.0,1652920.0,1,47.0,0
3.0,1.0,111.0,827422.0,4,10.0,0
3.0,2.0,110.0,1051750.0,5,229.0,0
2.0,1.0,63.0,591817.0,2,91.0,0
1.0,1.0,38.0,404357.0,4,15.723785950815715,0
3.0,1.0,164.0,1251520.0,3,36.0,0
3.0,2.0,69.0,677699.0,3,89.09452041228796,0
4.0,3.0,157.0,1765590.0,5,181.23990881505625,0
3.0,1.0,61.0,503285.0,5,146.36558558712747,0
4.0,3.0,277.0,2683170.0,5,14.55473171080413,0
4.0,4.0,302.0,3750940.0,2,86.29589059886274,0
4.0,3.0,400.0,3867250.0,1,173.0338965327062,0
2.0,1.0,59.0,889397.0,3,272.6674329660518,0
2.0,1.0,75.0,671893.0,1,51.0,0
4.0,2.0,180.0,1937390.0,1,319.11143976202266,0
4.0,3.0,160.0,1049650.0,5,33.0,0
2.0,2.0,62.0,537258.0,5,110.25487223951058,0
2.0,1.0,70.0,569122.0,2,100.27393642473804,0
4.0,2.0,310.0,4060210.0,3,137.8682299350495,0
3.0,2.0,160.0,1417540.0,2,92.15430605242516,0
4.0,4.0,195.0,1547980.0,3,213.0,0
3.0,2.0,221.0,2780940.0,2,237.374552465608,0
3.0,1.0,127.0,1510420.0,1,17.0,0
2.0,1.0,57.0,584785.0,3,161.0,0
1.0,2.0,46.0,643046.0,2,37.02996824194636,0
1.0,1.0,52.0,653493.0,1,7.0,0
3.0,1.0,85.0,568926.0,3,97.0,0
4.0,3.0,170.0,2026100.0,5,35.071367773529694,0
1.0,1.0,45.0,506187.0,2,146.0,0
2.0,1.0,103.0,783316.0,5,27.0,0
2.0,1.0,140.0,1597770.0,2,35.0,0
2.0,1.0,68.0,575412.0,3,8.0,0
2.0,2.0,158.0,2578560.0,1,45.954161295135144,0
3.0,2.0,106.0,1183620.0,3,116.15359205310557,0
3.0,2.0,94.0,595724.0,4,33.77579884554948,0
3.0,1.0,69.0,479558.0,4,28.0,0
3.0,1.0,110.0,829908.0,3,3.0,0
3.0,3.0,157.0,892370.0,2,68.95276862136144,0
3.0,3.0,403.0,4999320.0,4,141.0,0
3.0,1.0,127.0,997914.0,1,117.0,0
4.0,6.0,5.97,3400590.0,5,139.7136151826757,1
4.0,2.0,300.0,2646690.0,2,207.0,0
1.0,1.0,41.0,539619.0,5,81.08907722557275,0
3.0,1.0,100.0,982993.0,8,174.4430841504612,1
3.0,2.0,136.0,1181100.0,1,28.0,0
1.0,1.0,46.0,565800.0,2,161.52325578162277,0
3.0,2.0,290.0,3518820.0,5,120.63946968105394,0
3.0,1.0,132.0,1657400.0,5,350.3038026224839,0
1.0,1.0,50.0,560319.0,4,119.70188100704365,0
4.0,2.0,354.0,4351600.0,2,90.89485658876106,0
4.0,7.0,417.0,40809.54,2,215.15854303976056,1
3.0,1.0,122.0,1151340.0,2,46.0,0
1.0,1.0,45.0,537955.0,4,44.0,0
4.0,4.0,240.0,2077750.0,1,280.0,0
3.0,1.0,106.0,780615.0,5,62.51795274821629,0
3.0,1.0,87.0,791895.0,3,80.0,0
4.0,3.0,128.0,1728020.0,5,75.4675172863394,0
4.0,5.0,415.0,4856060.0,3,146.996875211499,0
3.0,1.0,106.0,961667.0,1,28.0,0
2.0,2.0,55.0,767574.0,5,9.0,0
3.0,2.0,98.0,1059810.0,2,120.0,0
2.0,1.0,86.0,982990.0,2,47.0,0
3.0,13.0,280.0,2978850.0,2,13.854505791460669,1
2.0,1.0,69.0,337613.0,4,37.0,0
4.0,4.0,394.0,4177640.0,2,187.64448563832943,0
4.0,2.0,178.0,1897210.0,1,161.51787654832432,0
4.0,1.0,310.0,2533040.0,3,8.0,0
3.0,3.0,123.0,1359520.0,3,15.259762879136504,0
3.0,3.0,241.0,2568840.0,5,136.4284376759297,0
7.0,2.0,150.0,1412720.0,2,188.74228447931483,1
4.0,6.0,310.0,4160620.0,2,273.2196679877432,0
4.0,3.0,178.0,1305830.0,1,32.0,0
4.0,3.0,209.0,1799490.0,1,176.0,0
3.0,3.0,172.0,1962650.0,5,52.74434830353623,0
4.0,2.0,126.0,933181.0,5,182.0,0
3.0,1.0,98.0,855212.0,5,206.0,0
3.0,2.0,151.0,1772910.0,1,8770.05,1
3.0,2.0,80.0,843374.0,5,133.63839279168124,0
3.0,2.0,120.0,1568970.0,1,116.3237884491093,0
2.0,1.0,96.0,672345.0,4,41.0,0
2.0,1.0,100.0,1120640.0,1,192.95021416654097,0
3.0,2.0,84.0,916272.0,4,90.4895726403358,0
3.0,2.0,92.0,1295070.0,3,26.977757636522952,0
1.0,1.0,100.0,1247560.0,1,64.0,0
2.0,1.0,56.0,389047.0,2,70.0,0
2.0,2.0,69.0,593790.0,3,207.14059363329255,0
2.0,1.0,100.0,871126.0,1,73.0,0
3.0,1.0,85.0,712773.0,3,153.5463413000634,0
4.0,4.0,172.0,2558540.0,3,19.687380718791648,0
4.0,3.0,157.0,1932470.0,4,336.02692113204824,0
1.0,1.0,48.0,275422.0,2,19.387848527805648,0
2.0,1.0,105.0,1309940.0,2,358.2130791629717,0
2.0,2.0,67.0,1021210.0,1,345.1407319624637,0
3.0,2.0,151.0,1772910.0,1,13.0,0
4.0,4.0,205.0,2443240.0,2,242.3783046542555,0
2.0,1.0,80.0,814712.0,5,144.0,0
4.0,3.0,310.0,3215140.0,1,348.0195692086107,0
3.0,1.0,110.0,1076470.0,4,153.0,0
3.0,1.0,51.0,274936.0,1,106.0,0
3.0,1.0,103.0,744387.0,1,94.5228175858053,0
4.0,4.0,196.0,2541250.0,1,202.8840373449344,0
2.0,2.0,108.0,1325930.0,5,189.3140674774224,0
3.0,1.0,141.0,1434640.0,4,16.0,0
3.0,1.0,90.0,719661.0,2,59.0168505771309,0
2.0,2.0,76.0,776514.0,4,63.0,0
4.0,2.0,357.0,4803210.0,1,3.0,0
3.0,2.0,177.0,1310900.0,1,8.0,0
4.0,5.0,381.0,3766000.0,2,106.31214233480141,0
2.0,1.0,85.0,695987.0,5,22.14156124282466,0
4.0,4.0,220.0,2601430.0,1,27.0,0
2.0,1.0,70.0,544592.0,1,61.0,0
2.0,1.0,80.0,1214270.0,2,288.416261411384,0
2.0,1.0,80.0,593377.0,2,79.0,0
3.0,3.0,159.0,1902700.0,4,90.0,0
2.0,19.0,85.0,1060420.0,2,86.28928494312366,1
4.0,3.0,170.0,1826240.0,3,50.661976330444816,0
2.0,2.0,49.0,679102.0,4,195.16367613728957,0
3.0,2.0,210.0,2614410.0,1,132.56148372761874,0
3.0,2.0,273.0,4555490.0,3,86.0,0
3.0,1.0,101.0,944675.0,2,41.0,0
2.0,1.0,49.0,545933.0,3,103.0,0
1.0,1.0,40.0,437504.0,2,68.0,0
1.0,1.0,50.0,355137.0,4,10.0,0
3.0,2.0,230.0,3262340.0,3,85.90217224739128,0
4.0,3.0,327.0,4859320.0,5,358.5335899868537,0
2.0,19.0,70.0,720639.0,5,27.267581054869318,1
2.0,1.0,80.0,1053780.0,2,176.23407363743846,0
4.0,4.0,224.0,3370170.0,5,33.72506287567782,0
3.0,2.0,94.0,834218.0,5,148.13948691173516,0
4.0,2.0,150.0,1569560.0,3,10.01345368320985,0
1.0,1.0,41.0,576449.0,2,212.4405805617017,0
11.0,1.0,80.0,869478.0,4,39.4597775094903,1
3.0,1.0,145.0,1197160.0,2,126.0,0
3.0,3.0,200.0,1779470.0,5,175.49498680611626,0
3.0,1.0,92.0,994888.0,5,318.08127914032923,0
3.0,4.0,220.0,2956040.0,5,331.21462976380207,0
3.0,2.0,170.0,1997880.0,5,87.61281936370595,0
3.0,3.0,118.0,1380460.0,3,239.3628811234039,0
4.0,4.0,197.0,1087570.0,5,84.0,0
2.0,2.0,66.0,559624.0,3,70.0,0
3.0,3.0,170.0,1819910.0,2,53.14368035384214,0
3.0,2.0,110.0,1450860.0,4,357.84227278894025,0
3.0,2.0,92.0,71462561.49,5,59.0,1
3.0,1.0,130.0,1179210.0,4,4.0,0
3.0,3.0,90.0,620945.0,4,137.0,0
1.0,1.0,45.0,484589.0,5,30.0,0
2.0,1.0,96.0,946738.0,2,197.6430272485308,0
3.0,3.0,233.0,2530230.0,4,103.61176892207621,0
3.0,4.0,161.0,1364980.0,3,3.8604682355461635,0
2.0,1.0,72.0,724813.0,3,6.108967941931572,0
3.0,1.0,120.0,2835520.0,1,102.06937345132552,0
3.0,3.0,292.0,3901190.0,1,249.60080915333927,0
4.0,2.0,106.0,1172420.0,2,41.0,0
3.0,3.0,136.0,1446010.0,5,208.9854855541753,0
3.0,3.0,168.0,1691340.0,2,119.50758330025029,0
3.0,2.0,187.0,2354760.0,1,59.73646406515684,0
4.0,19.0,240.0,3341130.0,5,194.81269638855838,1
3.0,3.0,109.0,1533910.0,4,40.0,0
2.0,2.0,71.0,798036.0,3,9.96187532576606,0
3.0,1.0,107.0,1139640.0,1,98.0,0
3.0,2.0,103.0,994841.0,5,238.35979713580738,0
1.0,1.0,42.0,437366.0,2,30.0,0
4.0,4.0,238.0,3243420.0,4,24.056865331570283,0
4.0,5.0,358.0,3941330.0,5,17.44890779042155,0
2.0,1.0,78.0,770993.0,1,150.3327760484683,0
1.0,1.0,45.0,403268.0,4,39.0,0
4.0,4.0,244.0,1566960.0,5,68.0,0
2.0,1.0,64.0,754258.0,3,62.0,0
2.0,2.0,76.0,922947.0,3,229.3900638915344,0
3.0,3.0,5.12,1128210.0,2,21.0,1
4.0,3.0,371.0,4273580.0,2,40.30123916470495,0
2.0,1.0,77.0,544077.0,3,32.0,0
2.0,2.0,83.0,1255720.0,1,144.13787662984438,0
3.0,1.0,110.0,1095460.0,3,233.0,0
1.0,1.0,27.0,426004.0,5,4.0,0
1.0,1.0,36.0,372890.0,1,199.04654576931628,0
3.0,1.0,110.0,869659.0,4,42.0,0
4.0,2.0,100.0,717804.0,3,110.0371795689626,0
3.0,3.0,256.0,3934400.0,2,2.9487209817472726,0
3.0,3.0,165.0,1849050.0,2,136.47374085202614,0
3.0,2.0,94.0,796652.0,2,20.0,0
2.0,1.0,90.0,809176.0,3,348.9791039502345,0
3.0,3.0,200.0,2105690.0,5,139.0,0
3.0,1.0,230.0,2188550.0,4,289.20406256449496,0
3.0,1.0,65.0,367621.0,3,117.0,0
2.0,1.0,135.0,1176900.0,5,79.71163862821948,0
4.0,4.0,432.0,3929940.0,8,69.62150801619858,1
2.0,1.0,58.0,516802.0,2,44.0,0
4.0,2.0,155.0,1473570.0,3,173.0,0
3.0,4.0,217.0,2105270.0,2,39.0,0
4.0,3.0,230.0,2093670.0,1,31.0,0
3.0,3.0,108.0,1079890.0,3,4.0,0
4.0,2.0,200.0,2177740.0,3,20.52691071579364,0
3.0,4.0,270.0,2284730.0,5,286.30063588632845,0
3.0,3.0,161.0,1013960.0,2,60.0,0
1.0,1.0,45.0,381562.0,5,2966.38,1
3.0,2.0,169.0,1219080.0,2,47.0,0
3.0,2.0,103.0,873353.0,5,171.23063031442356,0
3.0,1.0,93.0,1017940.0,3,70.42239761738546,0
2.0,1.0,90.0,1193550.0,5,160.02277191559594,0
3.0,4.0,207.0,2688170.0,5,162.36169650378417,0
2.0,1.0,85.0,853765.0,5,157.44485478280768,0
4.0,4.0,260.0,3685120.0,1,12.35810162243589,0
3.0,1.0,119.0,1389270.0,3,61.0,0
3.0,2.0,110.0,843845.0,3,96.73003590055632,0
2.0,15.0,120.0,1513790.0,4,39.0,1
3.0,2.0,172.0,1927500.0,3,67.83790027373281,0
3.0,3.0,160.0,1588110.0,4,5.0,0
3.0,1.0,200.0,1765100.0,1,6.401470473844889,0
4.0,4.0,221.0,3046250.0,1,191.36024811936286,0
3.0,2.0,160.0,3780700.0,2,38.839097892010905,0
3.0,2.0,160.0,2087950.0,3,86.62182014650196,0
1.0,1.0,142.0,1936560.0,5,229.21399979244308,0
4.0,3.0,280.0,4470370.0,1,30.2628060008462,0
4.0,4.0,235.0,2573000.0,4,169.20959573787027,0
3.0,1.0,136.0,762841.0,4,96.24631857866301,0
3.0,2.0,143.0,1713690.0,5,99.83074156845996,0
3.0,3.0,216.0,2333760.0,5,171.62768748901837,0
4.0,3.0,178.0,1167540.0,1,11.0,0
2.0,1.0,88.0,683068.0,4,7.105740409315243,0
4.0,3.0,112.0,977193.0,5,141.690167668275,0
5.0,3.0,330.0,3121720.0,2,3.0,0
3.0,2.0,82.0,561470.0,3,49.0,0
2.0,1.0,50.0,449688.0,3,28.889540569292823,0
3.0,2.0,140.0,1746580.0,1,113.29527634352743,0
4.0,7.0,401.0,4288630.0,1,75.14312363959384,0
3.0,2.0,180.0,1644520.0,4,337.57161745665627,0
4.0,4.0,250.0,3861720.0,5,215.09276963077514,0
4.0,3.0,277.0,2429490.0,2,23.0,0
2.0,1.0,70.0,499791.0,1,30.0,0
3.0,3.0,125.0,997376.0,2,86.0,0
3.0,1.0,130.0,1496520.0,2,147.08117067794055,0
4.0,4.0,343.0,2544370.0,3,61.85750393963078,0
2.0,1.0,65.0,531878.0,3,259.0,0
2.0,2.0,140.0,1386580.0,2,127.61561553558559,0
2.0,1.0,57.0,594014.0,4,89.0,0
4.0,4.0,250.0,2932070.0,5,22.009951896769145,0
3.0,1.0,115.0,1172220.0,1,86.0,0
2.0,1.0,60.0,301154.0,5,146.06129137634844,0
2.0,1.0,58.0,625561.0,2,178.0,0
2.0,1.0,100.0,1037550.0,4,25.0,0
4.0,4.0,397.0,3418180.0,3,28.0,0
3.0,2.0,78.0,834016.0,3,271.68853078582725,0
3.0,10.0,80.0,488964.0,2,47.0,1
3.0,2.0,90.0,681171.0,5,14.344718992673563,0
3.0,3.0,149.0,2282880.0,5,282.2835423241332,0
1.0,1.0,62.0,636297.0,3,152.0,0
1.0,1.0,50.0,560319.0,1,136.0482552349701,0
2.0,2.0,74.0,1117040.0,1,84.15334697723317,0
4.0,3.0,170.0,2448270.0,3,342.64013055576737,0
4.0,4.0,310.0,2727160.0,5,119.8327126582279,0
3.0,2.0,82.0,45207.5,3,141.0,1
1.0,1.0,34.0,299872.0,2,3829.84,1
3.0,1.0,80.0,680298.0,5,276.0,0
3.0,3.0,124.0,983023.0,4,89.0,0
3.0,2.0,122.0,801016.0,5,47.923576623937166,0
2.0,1.0,73.0,719916.0,3,334.77046031295555,0
2.0,2.0,145.0,1486190.0,3,80.16276295201175,0
3.0,3.0,214.0,3011540.0,5,30.08388360296931,0
3.0,2.0,157.0,1681020.0,2,155.0,0
3.0,1.0,285.0,1711180.0,3,4.0,0
4.0,4.0,267.0,3039330.0,3,145.11339606155374,0
3.0,2.0,127.0,985524.0,3,276.65739867839994,0
3.0,1.0,100.0,743185.0,3,90.64307693121836,0
2.0,2.0,111.0,1782100.0,1,324.6695919541417,0
1.0,1.0,53.0,467597.0,4,57.41803494831615,0
4.0,3.0,300.0,1653980.0,2,4.447167176733854,0
2.0,1.0,104.0,1023790.0,2,358.047424139562,0
3.0,2.0,100.0,1190730.0,2,171.0,0
2.0,1.0,130.0,1441270.0,10,125.19806075178172,1
4.0,6.0,381.0,4625210.0,5,171.74754558969352,0
3.0,1.0,125.0,1025050.0,3,272.8212759369348,0
4.0,2.0,160.0,2256630.0,1,64.26809744575044,0
2.0,1.0,82.0,707390.0,3,261.8651523153135,0
2.0,1.0,104.0,1165460.0,5,78.94420846436188,0
3.0,3.0,160.0,1535560.0,2,16.0,0
2.0,2.0,100.0,1054710.0,5,188.36500206927317,0
3.0,2.0,160.0,1796930.0,4,39.0,0
4.0,3.0,240.0,1376140.0,4,234.63270975490596,0
2.0,1.0,80.0,773193.0,2,52.0,0
3.0,1.0,130.0,1621830.0,3,129.0481458516399,0
3.0,2.0,118.0,1763380.0,5,111.0,0
3.0,1.0,170.0,1580370.0,5,23.0,0
4.0,4.0,268.0,1766710.0,1,16.0,0
2.0,2.0,125.0,1503480.0,5,187.82772018166972,0
4.0,4.0,400.0,3670870.0,2,125.0,0
2.0,1.0,64.0,719183.0,1,25.0,0
2.0,1.0,97.0,1210130.0,5,80.98419372214053,0
1.0,1.0,38.0,551610.0,2,20.909480609175745,0
4.0,1.0,160.0,2542230.0,2,273.7030375258881,0
1.0,1.0,47.0,572105.0,3,43.930675745207736,0
3.0,1.0,105.0,1115330.0,1,5.0,0
3.0,1.0,60.0,559988.0,4,209.50166522112897,0
4.0,2.0,270.0,2346670.0,5,118.9346380478529,0
4.0,4.0,220.0,3268380.0,1,87.0,0
4.0,2.0,200.0,1715130.0,1,19.45932953771214,0
2.0,1.0,63.0,542596.0,4,155.89498693536763,0
2.0,1.0,68.0,709274.0,1,347.93839127090723,0
1.0,1.0,50.0,448240.0,5,332.6256251050943,0
4.0,3.0,320.0,3575370.0,5,106.79410469130579,0
2.0,1.0,77.0,759363.0,4,58.4046147202261,0
2.0,2.0,63.0,627876.0,2,149.99107943780862,0
3.0,3.0,130.0,817233.0,1,25.0,0
2.0,2.0,72.0,586002.0,5,24.262493778649358,0
2.0,1.0,75.0,863568.0,3,195.09971863774743,0
2.0,1.0,105.0,474512.0,3,136.82163725006487,0
2.0,1.0,50.0,634918.0,1,197.23441979360916,0
3.0,1.0,110.0,192795849.07,2,250.0,1
4.0,3.0,172.0,1747070.0,3,20.964979240510168,0
2.0,2.0,90.0,791860.0,2,10.720065700529663,0
2.0,1.0,93.0,865022.0,2,165.59140937320734,0
7.0,1.0,73.0,396134.0,1,38.0,1
4.0,3.0,243.0,2918140.0,1,240.30255929512626,0
1.0,1.0,52.0,638537.0,1,51.0,0
3.0,1.0,65.0,628839.0,2,21.53022986654464,0
3.0,3.0,178.0,2475040.0,2,94.82106348992416,0
4.0,3.0,220.0,2819770.0,4,221.23537843014512,0
3.0,3.0,160.0,2168660.0,3,184.0,0
2.0,2.0,109.0,1661380.0,5,317.87752177930827,0
3.0,2.0,120.0,1184680.0,3,7975.16,1
2.0,2.0,160.0,1685070.0,4,294.73256535976026,0
3.0,1.0,85.0,821518.0,2,90.6797942875673,0
3.0,1.0,62.0,503711.0,1,166.0,0
3.0,4.0,228.0,1959600.0,2,171.8255323756358,0
4.0,2.0,277.0,2775200.0,3,350.0685127790751,0
3.0,4.0,249.0,3612990.0,3,348.2073648236634,0
4.0,2.0,167.0,3946100.0,5,218.7933298447772,0
4.0,4.0,278.0,3876690.0,5,81.0,0
4.0,3.0,169.0,1474160.0,4,195.6292392939429,0
3.0,2.0,71.0,597905.0,2,162.0,0
4.0,2.0,210.0,1989200.0,3,83.0,0
3.0,2.0,120.0,832444.0,3,195.48141479193168,0
4.0,4.0,117.0,830717.0,2,17.0,0
4.0,3.0,160.0,1676740.0,1,8.597846685111987,0
3.0,2.0,150.0,1269290.0,2,76.84134801191402,0
2.0,1.0,45.0,296055.0,4,65.0,0
3.0,1.0,80.0,813848.0,3,49.0,0
3.0,3.0,400.0,2434700.0,1,35.0,0
3.0,3.0,120.0,1382350.0,3,357.7653461934613,0
3.0,1.0,62.0,624407.0,1,16.0,0
4.0,3.0,286.0,3798240.0,2,25.0,0
4.0,5.0,240.0,1982190.0,4,34.10351300501686,0
4.0,2.0,167.0,1365730.0,4,153.69230651096004,0
4.0,3.0,180.0,1968150.0,4,347.96073827367724,0
1.0,1.0,38.0,516826.0,2,124.86500381537708,0
3.0,4.0,336.0,4609490.0,5,299.8225701513706,0
3.0,2.0,241.0,2197460.0,3,91.40691777718011,0
3.0,2.0,88.0,589906.0,2,42.82671796717626,0
3.0,12.0,100.0,899376.0,1,13.0,1
4.0,3.0,280.0,3420220.0,3,152.9423969123782,0
3.0,3.0,180.0,1950240.0,10,273.8024359403133,1
4.0,4.0,244.0,1242460.0,1,174.0,0
2.0,2.0,121.0,1084740.0,2,58.0,0
1.0,1.0,55.0,841604.0,3,64.33842593152883,0
3.0,4.0,245.0,2945530.0,1,86.72469856909761,0
1.0,1.0,2053.89,409231.0,5,26.92008566889544,1
3.0,2.0,70.0,483340.0,1,59.680848900615565,0
3.0,4.0,144.0,1713290.0,3,186.24320983677399,0
4.0,3.0,263.0,2164380.0,4,38.77203270049928,0
3.0,1.0,113.0,1202760.0,4,24.18981214126152,0
1.0,1.0,28.0,338334.0,1,62.0,0
3.0,2.0,280.0,2683130.0,2,327.0,0
3.0,2.0,270.0,2716870.0,5,257.82161520635043,0
4.0,4.0,281.0,3671300.0,5,75.25064591344507,0
3.0,4.0,323.0,4877190.0,4,100.48296419773422,0
4.0,3.0,255.0,1815010.0,5,135.0,0
3.0,1.0,168.0,1785950.0,4,23.0,0
3.0,3.0,180.0,1956700.0,5,100.03983006195264,0
4.0,2.0,158.0,1778640.0,2,18.300224684979767,0
1.0,1.0,44.0,645485.0,2,90.0,0
2.0,1.0,85.0,978491.0,3,156.094488474093,0
3.0,3.0,119.0,1557980.0,1,301.446956412948,0
3.0,2.0,140.0,1568890.0,3,299.7200637328209,0
4.0,2.0,124.0,1985340.0,5,63.90542041510753,0
3.0,1.0,87.0,530706.0,3,222.3500969042996,0
3.0,2.0,107.0,587597.0,5,14.61585255324622,0
4.0,3.0,370.0,4155400.0,5,115.0,0
4.0,3.0,260.0,2775620.0,3,74.0,0
3.0,2.0,121.0,1284680.0,1,246.7617168021081,0
3.0,4.0,214.0,2945730.0,4,187.78351102432583,0
3.0,2.0,200.0,2370440.0,5,148.0810733677286,0
4.0,1.0,140.0,1722970.0,1,58.0,0
3.0,2.0,159.0,1554510.0,5,217.0,0
4.0,4.0,180.0,1648250.0,3,126.0,0
4.0,5.0,314.0,3931230.0,4,1349.62,1
4.0,4.0,306.0,2078020.0,5,125.50906301866738,0
2.0,1.0,59.0,564617.0,1,197.13729711042893,0
2.0,1.0,70.0,764202.0,1,138.30238440257168,0
3.0,2.0,178.0,2372290.0,5,234.8890240531213,0
4.0,2.0,139.0,1548620.0,1,74.0,0
3.0,2.0,110.0,815211.0,3,3.907080139209724,0
3.0,2.0,75.0,831246.0,1,58.0,0
4.0,2.0,104.0,961749.0,4,105.0,0
3.0,4.0,155.0,2587140.0,1,64.0,0
2.0,1.0,54.0,501399.0,1,17.119635147123414,0
4.0,2.0,170.0,1513380.0,5,18.933345932035472,0
3.0,2.0,95.0,909129.0,3,158.0,0
3.0,2.0,185.0,2041420.0,2,42.0,0
3.0,1.0,94.0,927014.0,4,58.09975417862216,0
3.0,4.0,311.0,3936310.0,3,99.08197262915249,0
2.0,1.0,131.0,1433920.0,2,119.46566811280172,0
3.0,2.0,70.0,538055.0,2,159.0,0
4.0,2.0,110.0,1029510.0,5,44.0,0
15.0,1.0,70.0,409797.0,2,47.0,1
3.0,2.0,100.0,1108420.0,1,12.121146505533256,0
3.0,1.0,208.0,2330930.0,2,117.69401850360006,0
4.0,4.0,300.0,3224780.0,4,222.96559070255202,0
2.0,2.0,79.0,1084500.0,1,186.0,0
8.0,3.0,300.0,3773090.0,5,233.38983557998301,1
3.0,2.0,100.0,948374.0,3,101.0,0
3.0,2.0,82.0,663992.0,1,85.59619754015431,0
3.0,2.0,95.0,761897.0,1,289.88711617725664,0
4.0,3.0,210.0,2275050.0,1,73.0,0
1.0,1.0,31.0,369275.0,5,27.0,0
2.0,1.0,80.0,526320.0,1,35.66434513821016,0
3.0,1.0,116.0,1030130.0,5,85.0,0
2.0,1.0,98.0,840297.0,3,153.0,0
4.0,3.0,183.0,1324280.0,2,24.0,0
3.0,2.0,97.0,589736.0,1,146.0,0
4.0,3.0,170.0,1512120.0,5,58.316714885380364,0
2.0,1.0,87.0,581612.0,5,58.0,0
2.0,1.0,56.0,655132.0,3,81.39495764636499,0
4.0,4.0,212.0,2119250.0,5,252.0,0
3.0,2.0,108.0,1118670.0,2,5.0,0
2.0,2.0,123.0,1510090.0,1,216.01574919965768,0
4.0,2.0,216.0,2024160.0,5,152.44006148264612,0
3.0,3.0,200.0,2328060.0,4,292.93022446732203,0
1.0,1.0,64.0,829661.0,4,63.493783848545924,0
2.0,1.0,53.0,344079.0,1,20.0,0
1.0,1.0,52.0,709173.0,1,95.92410977484562,0
2.0,1.0,64.0,807070.0,2,53.0,0
3.0,2.0,247.0,3623520.0,2,259.49025302248174,0
3.0,2.0,78.0,461267.0,3,45.0,0
1.0,1.0,55.0,566884.0,1,85.0,0
4.0,4.0,320.0,2293740.0,1,39.0,0
2.0,1.0,70.0,599814.0,2,92.0,0
3.0,2.0,220.0,2878700.0,3,264.67608442890025,0
4.0,2.0,128.0,1476010.0,1,93.0,0
2.0,1.0,92.0,888088.0,3,279.5886733942021,0
3.0,1.0,120.0,1016350.0,3,164.0,0
3.0,2.0,121.0,954938.0,5,14.923627425554313,0
3.0,1.0,76.0,811085.0,5,103.68965356585213,0
3.0,2.0,102.0,1015270.0,1,225.1685476475832,0
1.0,3.0,70.0,1086310.0,5,164.87947850608822,0
3.0,2.0,137.0,1452680.0,4,34.0,0
3.0,1.0,94.0,1378990.0,4,190.8849479396137,0
2.0,1.0,53.0,405819.0,2,226.0,0
2.0,2.0,70.0,860776.0,5,53.51228495402791,0
2.0,1.0,65.0,584405.0,5,71.96977596789557,0
3.0,3.0,190.0,1240090.0,2,59.0,0
3.0,1.0,129.0,884803.0,2,15.661547594793069,0
3.0,3.0,202.0,2079560.0,3,178.2054736132969,0
4.0,4.0,350.0,2048520.0,4,73.62570919027878,0
3.0,2.0,92.0,1038550.0,5,59.0,0
4.0,4.0,294.0,4481660.0,1,231.07154134828855,0
2.0,2.0,113.0,1064260.0,1,17.0,0
1.0,2.0,41.0,630960.0,2,19.63112143449221,0
4.0,3.0,133.0,24427.16,4,49.0,1
4.0,3.0,260.0,2352430.0,3,357.14290586665976,0
4.0,3.0,155.0,1483320.0,2,43.645973435520624,0
2.0,1.0,60.0,643967.0,5,87.0,0
2.0,1.0,55.0,462664.0,3,51.0,0
8.0,2.0,105.0,764870.0,3,17.0,1
5.0,7.0,517.0,3965470.0,4,109.2703552896941,0
7.0,1.0,152.0,1703370.0,5,98.0,1
4.0,3.0,360.0,3410060.0,3,148.3363276392749,0
2.0,2.0,86.0,1237330.0,3,54.78249694812925,0
3.0,2.0,91.0,626933.0,1,200.0,0
1.0,2.0,80.0,1074130.0,2,178.0,0
4.0,2.0,350.0,2896450.0,2,70.41491455418823,0
2.0,3.0,171.0,3113600.0,3,99.9136154600124,0
3.0,6.0,500.0,4016850.0,5,216.12159204796976,0
2.0,1.0,70.0,629359.0,5,151.0,0
2.0,1.0,46.0,689127.0,3,217.64093926509625,0
2.0,2.0,95.0,1005790.0,2,131.60187066691483,0
3.0,2.0,130.0,1456830.0,2,23.328748359084287,0
3.0,2.0,100.0,959215.0,4,82.0,0
3.0,2.0,96.0,945928.0,2,40.0,0
3.0,2.0,127.0,1296030.0,5,163.37377108176295,0
4.0,2.0,148.0,1720810.0,2,40.0,0
3.0,4.0,295.0,4088470.0,5,224.6689424572861,0
4.0,6.0,380.0,4632040.0,2,177.41182335783142,0
3.0,1.0,67.0,594357.0,2,16.0,0
2.0,1.0,65.0,493190.0,4,117.0,0
4.0,4.0,230.0,1288690.0,2,136.8031707215142,0
3.0,1.0,66.0,996524.0,2,56.78950667284098,0
4.0,5.0,326.0,2184380.0,5,176.85073761221656,0
3.0,1.0,92.0,577505.0,2,176.0,0
3.0,2.0,112.0,1407210.0,5,75.29879217383234,0
4.0,2.0,165.0,1888650.0,5,67.80897473524522,0
4.0,3.0,186.0,1946440.0,10,264.08401689867816,1
1.0,1.0,94.0,782609.0,5,104.0,0
4.0,4.0,400.0,3558950.0,3,12.48536225766568,0
4.0,2.0,400.0,67212502.2,4,192.24158574193692,1
1.0,1.0,34.0,478031.0,3,20.525181367563622,0
3.0,1.0,166.0,1347480.0,2,39.0,0
2.0,1.0,56.0,613669.0,5,48.0,0
4.0,2.0,137.0,1174860.0,8,20.0,1
