rooms,garages,useful_area,latitude,longitude,value,interior_quality,time_on_market,sold
2.0,1.0,69,-23.5937862,-46.6760047,764984,2,43.0,1
3.0,2.0,135,-23.5353011,-46.6862288,1378280,5,305.7672116770964,0
3.0,1.0,220,-23.5637847,-46.6610722,2606950,2,289.0,1
4.0,3.0,225,-23.6062283,-46.673844,2841500,4,220.64423240518605,0
3.0,2.0,75,-23.5991578,-46.6121629,739814,5,306.91672299627487,0
3.0,2.0,101,-23.5597529,-46.6659801,1410670,5,106.86742111302192,0
3.0,2.0,94,-23.6129193,-46.6828615,1025350,4,15.0,1
2.0,2.0,117,-23.561763,-46.688683,1686000,4,27.096939769122933,0
3.0,1.0,150,-23.5498082,-46.6505622,1217050,4,35.0,1
2.0,1.0,89,-23.5783191,-46.6509243,814087,5,6.0,1
2.0,1.0,50,-23.5387806,-46.5723926,343781,4,25.0,1
3.0,2.0,220,-23.5698548,-46.6636634,2394020,2,183.0,1
3.0,2.0,280,-23.5660955,-46.6598903,3554610,5,261.8414217057006,0
3.0,2.0,147,-23.6192523,-46.7328284,948886,1,129.0,1
4.0,3.0,110,-23.5942828,-46.6458573,1118190,5,30.99229168479084,0
2.0,1.0,50,-23.6323477,-46.7037181,402390,4,24.0,1
3.0,3.0,176,-23.5672049,-46.5932369,1246190,3,288.0,1
3.0,4.0,206,-23.5327054,-46.6676874,2842540,1,19.0,1
3.0,4.0,245,-23.5973327,-46.6466889,2945530,1,86.72469856909761,0
3.0,2.0,92,-23.5834698,-46.6393169,1212310,3,179.12619959527282,0
3.0,2.0,93,-23.5181426,-46.6654908,1089690,1,50.138157515369514,0
3.0,4.0,475,-23.6366667,-46.73,3574410,5,95.45583479823019,0
3.0,1.0,147,-23.5626587,-46.6804337,1445810,4,57.0,1
3.0,1.0,107,-23.5919255,-46.6411855,754792,4,359.05392504089383,0
2.0,1.0,59,-23.6205684,-46.6772197,717749,3,134.81960885916934,0
1.0,1.0,92,-23.5633842,-46.6851977,972389,4,107.0,1
4.0,5.0,549,-23.5978861,-46.7243159,3996160,5,329.47946967947183,0
3.0,2.0,120,-23.5713184,-46.6349529,832444,5,17.0,1
4.0,5.0,223,-23.5727939,-46.6530374,3428200,5,253.65131522444855,0
1.0,1.0,49,-23.6205684,-46.6772197,596097,2,153.28474046287403,0
3.0,3.0,130,-23.6265845,-46.7241043,1088680,3,152.54371168537762,0
3.0,1.0,96,-23.5441554,-46.6861983,927832,2,134.96309322136977,0
3.0,2.0,68,-23.6171823,-46.7381016,480720,3,90.0,1
3.0,1.0,112,-23.6373937,-46.6319097,1107210,4,305.5954011718079,0
3.0,4.0,155,-23.5652892,-46.6630318,2587140,5,193.12855347033832,0
4.0,3.0,200,-23.6235717,-46.6748657,1978080,4,260.41474139024876,0
4.0,3.0,130,-23.6061535,-46.6734087,1621760,4,2.0,1
3.0,1.0,115,-23.5721789,-46.6486108,1048520,5,17.419807494807866,0
4.0,3.0,243,-23.5702579,-46.6535188,2918140,1,240.30255929512626,0
2.0,1.0,114,-23.5781567,-46.6470178,1830260,1,251.39533835163672,0
4.0,2.0,180,-23.565769,-46.642904,2456950,2,113.3118394614976,0
4.0,4.0,220,-23.617804,-46.738935,1606270,1,7.258269773985457,0
3.0,3.0,345,-23.544383,-46.7200002,4573330,1,296.37480666709956,0
3.0,2.0,90,-23.5536069,-46.6892345,983499,1,166.05821527128654,0
3.0,4.0,347,-23.5990052,-46.7243997,2754070,4,116.75293247235054,0
3.0,2.0,70,-23.5616335,-46.6300742,561818,2,21.0,1
4.0,3.0,241,-23.5303757,-46.6824011,2938720,2,73.81568518040073,0
1.0,1.0,47,-23.6090801,-46.6656751,572105,3,43.930675745207736,0
1.0,1.0,45,-23.6023959,-46.6732955,658968,5,317.68670895187137,0
3.0,2.0,130,-23.5797087,-46.6730036,1518170,3,73.0,1
4.0,4.0,341,-23.5858043,-46.6851673,4251290,4,151.94440381479086,0
1.0,1.0,39,-23.5665099,-46.6579872,519255,4,47.0,1
3.0,3.0,126,-23.605358,-46.7081159,1025500,1,137.41182860480723,0
4.0,4.0,225,-23.5954348,-46.6472452,2180300,2,42.72386922649561,0
2.0,1.0,78,-23.5515994,-46.6876648,754607,2,14.0,1
2.0,1.0,125,-23.5406023,-46.6538337,1400800,1,144.68570683801602,0
3.0,1.0,130,-23.538892,-46.6565426,1268880,1,80.0,1
4.0,2.0,120,-23.6150378,-46.6721487,1262480,4,115.20059807219063,0
2.0,1.0,69,-23.5523362,-46.6811692,654853,1,20.290862695337516,0
3.0,1.0,180,-23.567385,-46.6647065,1783680,5,78.90996094138447,0
3.0,3.0,172,-23.5218396,-46.7112919,1389500,4,8.0,1
4.0,4.0,320,-23.6247277,-46.732888,1874290,3,95.56334738937586,0
2.0,1.0,64,-23.6228566,-46.7262469,465424,5,115.0,1
3.0,1.0,144,-23.540671,-46.6556998,1283710,5,57.0,1
2.0,2.0,74,-23.6336041,-46.7141935,802317,5,152.23196043594683,0
2.0,2.0,70,-23.6059559,-46.6633639,1131270,3,302.6538576187455,0
3.0,1.0,120,-23.5608767,-46.6722457,1057380,3,126.19109232750657,0
3.0,2.0,79,-23.5594607,-46.5903317,584050,2,111.5139812335708,0
1.0,1.0,52,-23.5567032,-46.5686036,513995,2,22.31728532145614,0
4.0,4.0,244,-23.5911488,-46.719962,2573540,3,102.31617693255716,0
4.0,6.0,211,-23.597307,-46.666477,3760450,4,103.21587802493904,0
2.0,2.0,63,-23.622885,-46.6648046,764306,1,333.34236692502253,0
2.0,2.0,190,-23.5975802,-46.6716415,2680500,2,256.9495539898513,0
3.0,3.0,188,-23.611516,-46.6928988,2563930,4,238.31277271016404,0
4.0,3.0,279,-23.5905801,-46.6324754,3425230,5,327.49167020983674,0
2.0,1.0,56,-23.534802,-46.7164505,423336,2,206.0,1
4.0,3.0,220,-23.5928475,-46.6266323,3233260,4,255.72857383327238,0
2.0,1.0,57,-23.62227,-46.607158,278898,3,165.39204341324893,0
4.0,2.0,125,-23.5474626,-46.5698424,920531,2,14.0,1
3.0,1.0,85,-23.5606195,-46.5963794,715801,3,16.0,1
3.0,1.0,113,-23.5703572,-46.6531223,1257030,3,220.05288631779047,0
3.0,3.0,230,-23.62807,-46.7302003,1403530,1,68.45349518156556,0
3.0,3.0,215,-23.6053234,-46.6733548,2697330,4,97.0,1
3.0,3.0,199,-23.5285645,-46.6853354,2203570,2,294.0,1
3.0,2.0,250,-23.5788504,-46.6897277,3577850,4,345.00198434748444,0
3.0,2.0,79,-23.5510825,-46.6473438,1203290,5,237.0,1
4.0,3.0,210,-23.6170968,-46.6793154,1958880,4,250.56063891354836,0
3.0,1.0,67,-23.6421976,-46.6623375,379334,3,97.0,1
2.0,1.0,73,-23.5486537,-46.5953517,472208,1,298.6846987650673,0
3.0,3.0,170,-23.5738691,-46.6357674,1566430,2,120.0,1
4.0,2.0,211,-23.6385523,-46.6999185,1495520,2,32.35427070618599,0
2.0,2.0,105,-23.5503938,-46.691509,1439540,3,332.672699976912,0
2.0,1.0,90,-23.6105168,-46.661546,845086,5,32.0,1
3.0,4.0,225,-23.6268033,-46.6713379,2476210,1,173.0,1
2.0,2.0,80,-23.6339594,-46.7326286,492276,1,31.0,1
3.0,1.0,98,-23.6187563,-46.6795438,855212,5,206.0,1
4.0,5.0,348,-23.5543729,-46.5691388,2952680,3,313.19246156755344,0
4.0,4.0,450,-23.6060739,-46.6554163,4710890,2,105.37156176432431,0
4.0,3.0,212,-23.5913033,-46.7291526,2110130,1,232.56068118280433,0
3.0,2.0,97,-23.6350191,-46.6653232,930078,5,220.0,1
3.0,1.0,150,-23.5450755,-46.6575474,1427540,4,200.5523994628993,0
4.0,3.0,185,-23.5693467,-46.6361525,1761900,4,137.5674665039444,0
2.0,1.0,55,-23.6286325,-46.6454521,345776,3,17.0,1
4.0,2.0,117,-23.6270326,-46.6959857,1240990,4,76.51617884797194,0
3.0,3.0,176,-23.6197114,-46.6404614,1729790,1,112.48710395916963,0
4.0,3.0,202,-23.6111079,-46.6617393,3478400,4,274.7056783547095,0
3.0,1.0,94,-23.543007,-46.6781141,927014,4,58.099754178622156,0
3.0,1.0,161,-23.5696406,-46.6634309,2104580,1,11.059392427883378,0
2.0,1.0,105,-23.6304648,-46.691721,690735,1,181.0,1
2.0,1.0,80,-23.571902,-46.661839,821408,4,11.0,1
2.0,1.0,60,-23.5296784,-46.6901401,693162,5,66.0,1
1.0,2.0,69,-23.5622,-46.6603542,734444,2,52.0,1
2.0,1.0,78,-23.5410968,-46.6987763,949313,5,65.279961390667,0
1.0,1.0,40,-23.5562827,-46.6755133,407341,4,7.652258412879784,0
2.0,2.0,88,-23.4974714,-46.6376135,699012,2,76.04565380832338,0
3.0,1.0,135,-23.6192829,-46.6753207,946788,3,61.0,1
3.0,2.0,129,-23.5372206,-46.7156987,976914,4,26.0,1
2.0,1.0,70,-23.603222,-46.62092,486301,4,43.0,1
1.0,1.0,60,-23.5642107,-46.6299344,523651,2,46.26513539416122,0
4.0,3.0,290,-23.5985036,-46.680257,3096760,5,103.80285493796383,0
3.0,3.0,140,-23.5371187,-46.7187527,1200280,5,72.0,1
3.0,1.0,115,-23.5728084,-46.7124077,746586,4,217.80643664405991,0
1.0,1.0,45,-23.5520527,-46.6967755,623665,2,185.61601781143503,0
4.0,1.0,215,-23.538683,-46.6590351,1877100,2,306.11208022382556,0
4.0,5.0,310,-23.5369646,-46.713074,4304800,2,349.2319441071871,0
3.0,2.0,110,-23.5585093,-46.6555847,1641260,3,220.78730974918992,0
3.0,2.0,155,-23.592213,-46.628713,1491030,3,166.0,1
3.0,1.0,128,-23.5627715,-46.6526274,1325830,2,44.0,1
3.0,2.0,80,-23.6041679,-46.6645267,871740,5,121.0,1
3.0,2.0,158,-23.5637614,-46.6807407,1656000,1,233.0,1
2.0,1.0,88,-23.5623603,-46.6512113,683068,4,7.105740409315242,0
1.0,1.0,65,-23.583371,-46.6745547,922611,2,53.0,1
3.0,2.0,111,-23.6271378,-46.7362794,758771,3,159.8628599074955,0
4.0,3.0,354,-23.6158722,-46.6853623,4983190,1,135.60409381160645,0
4.0,3.0,300,-23.5714336,-46.6318575,3342480,4,3.7795518168390796,0
2.0,2.0,87,-23.6134788,-46.6840838,791184,3,17.0,1
4.0,4.0,280,-23.5435749,-46.6616651,3492300,3,46.81491228220163,0
2.0,1.0,64,-23.6338136,-46.6664881,508047,4,5.652708692547184,0
3.0,2.0,121,-23.6085662,-46.7088776,917263,1,29.0,1
4.0,4.0,399,-23.5567091,-46.6933114,4088420,4,90.7055482631154,0
1.0,1.0,52,-23.609668,-46.66275,911924,1,231.30291936175453,0
4.0,4.0,385,-23.5319058,-46.7323597,3102280,1,231.63968788825892,0
3.0,2.0,108,-23.5778957,-46.6375347,1068570,4,41.0,1
2.0,2.0,130,-23.559654,-46.6823574,1235360,4,38.0,1
4.0,3.0,185,-23.5871393,-46.6051994,1164970,5,28.0,1
3.0,3.0,230,-23.5749749,-46.6547972,2647680,3,51.0,1
4.0,3.0,197,-23.5245863,-46.6934921,1654800,2,106.62604464625298,0
3.0,3.0,110,-23.636484,-46.734413,786626,3,11.60224337226181,0
2.0,2.0,52,-23.498389,-46.647056,385372,4,19.0,1
4.0,4.0,225,-23.6295948,-46.7225614,1522080,1,19.603678496184163,0
3.0,3.0,185,-23.528321,-46.602306,1001410,5,53.0,1
3.0,2.0,84,-23.5760894,-46.6189917,689756,4,1.0,1
3.0,2.0,72,-23.6100895,-46.7383496,635323,2,132.68833689358226,0
4.0,2.0,190,-23.5602792,-46.6633538,2073090,2,270.6903388920152,0
3.0,1.0,62,-23.5467306,-46.5897511,459184,3,4.06442431994003,0
3.0,4.0,240,-23.5975162,-46.66507,3751000,4,310.9002773232846,0
1.0,1.0,32,-23.53932,-46.650877,418085,3,124.0,1
3.0,2.0,145,-23.5773908,-46.6396512,1580540,2,32.0,1
4.0,3.0,161,-23.5896367,-46.6088091,919674,3,42.0,1
2.0,1.0,68,-23.5869157,-46.7195531,734218,3,9.107931221260612,0
3.0,2.0,200,-23.5726453,-46.6511516,1747000,1,60.81860267600965,0
2.0,1.0,57,-23.5581837,-46.5997159,362842,3,189.25694161665794,0
4.0,3.0,240,-23.545106,-46.7176986,2920960,3,181.10839764680432,0
1.0,1.0,35,-23.5680521,-46.6375693,403200,3,20.0,1
3.0,1.0,175,-23.5801457,-46.6863114,3383640,2,116.58813814783993,0
3.0,2.0,225,-23.5784847,-46.6890197,4728050,2,138.0,1
2.0,3.0,125,-23.5216846,-46.722566,1263370,2,46.0,1
2.0,1.0,73,-23.532725,-46.657972,790920,4,69.25139954297859,0
3.0,2.0,160,-23.5637553,-46.6676257,2087950,3,86.62182014650196,0
2.0,1.0,70,-23.5713433,-46.6347462,538724,3,30.0,1
4.0,3.0,240,-23.6080155,-46.6626546,2740210,3,231.52847584912837,0
3.0,2.0,310,-23.5637562,-46.6715708,4465500,3,127.07447214740101,0
3.0,3.0,238,-23.5394845,-46.6761725,2261260,4,269.4879835221485,0
4.0,4.0,400,-23.572545,-46.6317642,2863700,1,4.0,1
1.0,1.0,34,-23.5612628,-46.6451999,352174,5,14.0,1
4.0,2.0,134,-23.540159,-46.6700744,1049300,5,181.0,1
4.0,3.0,178,-23.5499501,-46.595107,1305830,1,32.0,1
1.0,1.0,45,-23.4978889,-46.6415018,283758,3,138.2041143572215,0
2.0,1.0,105,-23.5593256,-46.6688937,855449,3,87.0,1
2.0,1.0,48,-23.5970565,-46.6419189,421264,4,67.0,1
3.0,1.0,105,-23.5847679,-46.6808806,1108520,5,83.26373247630528,0
4.0,3.0,153,-23.5999306,-46.6484483,1591160,5,14.0,1
2.0,1.0,65,-23.6200911,-46.6641234,647624,1,129.30068262171915,0
3.0,2.0,135,-23.6252398,-46.690136,1118600,3,80.03753855205319,0
3.0,1.0,170,-23.5768449,-46.6717313,1692980,3,64.0,1
2.0,2.0,113,-23.5246801,-46.6907584,1064260,1,17.0,1
2.0,1.0,129,-23.530961,-46.704235,991930,3,54.991279950705646,0
2.0,1.0,80,-23.5796183,-46.6041682,594810,4,36.95920794800497,0
3.0,1.0,150,-23.5633625,-46.6307564,975430,4,93.0,1
2.0,2.0,83,-23.5837127,-46.6450321,778311,2,61.0,1
4.0,5.0,354,-23.5363044,-46.6596821,4114110,1,19.0,1
4.0,4.0,260,-23.6204956,-46.6765252,2397200,5,187.08952689965426,0
3.0,3.0,190,-23.5861127,-46.6474852,1649200,2,209.0,1
4.0,3.0,123,-23.5338594,-46.6843133,1475710,3,167.0,1
2.0,1.0,75,-23.5723189,-46.652053,810234,5,75.0,1
3.0,2.0,100,-23.5636237,-46.642321,850325,1,127.12549689469192,0
3.0,2.0,112,-23.5355618,-46.6677703,1084350,4,6.703307398721625,0
3.0,2.0,120,-23.553258,-46.6892147,1179370,5,183.0,1
2.0,1.0,75,-23.5841623,-46.6794733,592432,4,19.98926615947032,0
4.0,4.0,220,-23.5626226,-46.6022585,1293830,4,10.262174439714954,0
4.0,4.0,280,-23.5328415,-46.7150843,3933850,2,324.5684018597142,0
3.0,1.0,117,-23.6335129,-46.7142368,817306,1,145.6692270714139,0
3.0,3.0,143,-23.5517865,-46.7107371,1636280,3,97.0,1
2.0,2.0,73,-23.4974714,-46.6376135,579862,4,38.0,1
4.0,2.0,205,-23.5979785,-46.7164256,1006220,5,102.94312040107893,0
3.0,2.0,120,-23.6267474,-46.6472515,843985,5,81.93541270910585,0
2.0,2.0,108,-23.584511,-46.6768617,1606910,1,54.0,1
4.0,3.0,164,-23.5760714,-46.6506065,2165570,2,115.85101644084362,0
4.0,3.0,220,-23.6060739,-46.6554163,2303100,2,67.0,1
3.0,2.0,137,-23.5473877,-46.6564476,947951,3,69.0,1
4.0,3.0,160,-23.5584929,-46.6750653,1676740,1,8.597846685111987,0
1.0,1.0,39,-23.580633,-46.641394,425110,1,145.58343110247552,0
3.0,3.0,156,-23.5758793,-46.6255023,2052420,1,316.21295082222963,0
4.0,3.0,137,-23.6073735,-46.6604214,2042330,2,137.58886525061064,0
3.0,2.0,285,-23.5471198,-46.6595722,2840030,2,146.0,1
2.0,2.0,65,-23.5358865,-46.6832236,647142,5,50.0,1
2.0,1.0,75,-23.6235231,-46.6867483,695290,1,11.0,1
2.0,1.0,85,-23.5798415,-46.6761284,947978,5,26.21384883690559,0
3.0,2.0,114,-23.4943079,-46.62583,786498,5,64.0,1
4.0,3.0,216,-23.6117444,-46.6585231,2396520,4,125.15500415250007,0
3.0,2.0,76,-23.608055,-46.62151,618184,3,84.04093042267682,0
3.0,2.0,115,-23.6110637,-46.6601103,1275880,4,113.08419110969378,0
2.0,1.0,89,-23.5821693,-46.6788977,1094830,2,75.0,1
3.0,6.0,380,-23.5419154,-46.6398994,3926460,3,279.23828553556274,0
3.0,2.0,144,-23.60883,-46.613139,1518250,1,234.61711379082413,0
1.0,2.0,114,-23.5380204,-46.6877107,1015240,3,76.0,1
4.0,3.0,280,-23.6060812,-46.7063798,1971790,1,28.0,1
3.0,2.0,82,-23.6118132,-46.6330541,808159,1,153.0,1
4.0,2.0,300,-23.5594343,-46.6723773,2646690,2,207.0,1
4.0,2.0,90,-23.5994853,-46.6123133,592110,5,225.0,1
3.0,2.0,70,-23.5962767,-46.6375333,538055,2,159.0,1
2.0,1.0,150,-23.5352816,-46.6550683,1283720,1,5.0,1
2.0,1.0,190,-23.5634441,-46.6497747,1700710,5,37.92458892045773,0
4.0,2.0,250,-23.5688922,-46.6616369,3190820,1,87.20521858118694,0
2.0,1.0,73,-23.5874242,-46.625691,568976,1,61.0,1
1.0,1.0,40,-23.5666844,-46.6452525,750321,2,40.75191458325659,0
3.0,2.0,218,-23.5805994,-46.675855,2272530,1,14.0,1
3.0,3.0,140,-23.6019401,-46.6664132,2178910,1,76.854098153818,0
3.0,3.0,150,-23.5761945,-46.6144535,1279320,3,85.0,1
2.0,1.0,60,-23.5507951,-46.692342,644060,3,161.0,1
3.0,2.0,370,-23.5353415,-46.6699543,2982150,5,86.06372510958408,0
3.0,2.0,124,-23.5485541,-46.6895666,1347530,5,289.6865783813006,0
2.0,1.0,62,-23.4975958,-46.637431,398213,3,38.591893532247454,0
2.0,1.0,140,-23.56333,-46.6711155,1597770,2,35.0,1
2.0,2.0,54,-23.5695177,-46.6940698,681642,1,351.4331897215614,0
3.0,2.0,188,-23.5389763,-46.6550301,1834880,5,125.67471280140072,0
3.0,1.0,77,-23.592213,-46.628713,740705,2,8.608545021355404,0
4.0,3.0,208,-23.4925009,-46.6392295,1290650,3,17.0,1
2.0,1.0,74,-23.5587624,-46.5941499,464597,1,195.47445307038282,0
4.0,4.0,270,-23.5364668,-46.6795653,2690830,1,330.0271823047518,0
3.0,1.0,118,-23.5410987,-46.6823585,765432,3,9.0,1
4.0,3.0,257,-23.5624432,-46.6965282,3110630,4,128.2420056596248,0
3.0,2.0,132,-23.6143711,-46.6893436,1479600,3,278.38621207723395,0
3.0,1.0,96,-23.5805767,-46.6767366,1100740,5,3.0,1
2.0,1.0,56,-23.528687,-46.6853935,541235,3,23.0,1
2.0,3.0,90,-23.5533001,-46.6771237,1296070,3,107.36365108664624,0
4.0,2.0,127,-23.5472401,-46.5695457,899301,3,13.0,1
3.0,1.0,168,-23.5891793,-46.671393,1785950,4,23.0,1
3.0,4.0,270,-23.5707716,-46.6366754,2284730,5,286.30063588632845,0
4.0,4.0,245,-23.5939106,-46.6319771,2916080,5,172.8952294388463,0
3.0,2.0,75,-23.6015534,-46.6317307,500765,1,186.0,1
3.0,2.0,70,-23.5702407,-46.7270769,494620,4,26.41311277010431,0
3.0,2.0,84,-23.581666,-46.6347642,1038230,1,85.0,1
1.0,1.0,43,-23.6183395,-46.63305,442678,4,147.0,1
4.0,3.0,272,-23.5784942,-46.6702593,3600020,4,1.3160706371111086,0
4.0,3.0,220,-23.5514856,-46.6998414,2655830,2,232.77839697247876,0
3.0,1.0,155,-23.544457,-46.6537496,1736990,3,214.14778478806602,0
1.0,1.0,30,-23.5536376,-46.6587505,388502,2,232.41638728037694,0
4.0,3.0,325,-23.5629867,-46.647655,2772280,5,56.0,1
3.0,3.0,210,-23.5275259,-46.6892542,1764700,4,35.93267369855405,0
3.0,1.0,110,-23.5425981,-46.6523293,1232700,2,309.21396834779114,0
2.0,2.0,61,-23.5572603,-46.5845355,513693,5,137.61480137799595,0
3.0,2.0,120,-23.5529315,-46.6884105,1174090,3,129.85081881241734,0
3.0,6.0,530,-23.5467382,-46.6929256,4623370,1,141.0,1
2.0,1.0,58,-23.6248373,-46.6339105,597101,5,60.02834207711452,0
4.0,1.0,112,-23.5736493,-46.6447013,1289310,3,14.161180972142198,0
2.0,1.0,56,-23.56221,-46.630224,554632,3,170.47721119608119,0
3.0,1.0,140,-23.5631166,-46.6706316,2053820,4,313.6051983189085,0
3.0,2.0,216,-23.560869,-46.6670874,2472440,3,218.4938124949399,0
3.0,1.0,74,-23.523116,-46.7072623,756747,1,1.2012406490878513,0
3.0,1.0,165,-23.5391265,-46.6567421,1809590,2,223.16349623323757,0
3.0,1.0,120,-23.5228403,-46.7093866,707424,4,42.0,1
4.0,2.0,120,-23.5229364,-46.6836592,1070870,5,220.61815584628206,0
1.0,2.0,140,-23.6131564,-46.7385854,1238780,5,276.0349142589748,0
4.0,3.0,187,-23.5640075,-46.6845369,2319630,1,276.15710199857915,0
2.0,2.0,151,-23.6011079,-46.7161175,1853840,1,180.12544771039734,0
2.0,1.0,65,-23.5694927,-46.6368942,550026,4,132.13001099990294,0
3.0,1.0,100,-23.5636237,-46.642321,850325,5,173.73363303989478,0
3.0,1.0,120,-23.5737071,-46.6376392,1015430,2,326.25935975505894,0
2.0,1.0,75,-23.5649832,-46.6644964,964373,4,39.73873857136785,0
4.0,4.0,191,-23.5602579,-46.6737416,1851780,4,51.0,1
2.0,2.0,75,-23.6165257,-46.6736534,927795,2,35.265172790846485,0
3.0,1.0,132,-23.5712572,-46.6496199,1246770,2,109.35323194263314,0
2.0,1.0,51,-23.6285885,-46.7320214,397518,1,59.0,1
1.0,1.0,74,-23.5738065,-46.6256299,965462,5,25.894818628947803,0
1.0,1.0,57,-23.5962739,-46.677332,853313,3,73.0,1
2.0,1.0,94,-23.5464366,-46.6942966,975533,1,120.0,1
3.0,2.0,147,-23.5352312,-46.6857807,1377970,1,21.0,1
3.0,1.0,125,-23.5715416,-46.6242148,1057740,1,306.93127076821816,0
4.0,2.0,184,-23.5302242,-46.575694,1560160,3,115.82997284461565,0
3.0,2.0,160,-23.5510911,-46.6497571,1451330,3,66.39319945085953,0
3.0,2.0,121,-23.5290589,-46.6881507,1284680,1,246.76171680210814,0
2.0,1.0,105,-23.6163093,-46.6614142,883477,1,6.0,1
2.0,1.0,96,-23.5632034,-46.6772092,1024630,3,172.0,1
1.0,1.0,45,-23.534938,-46.655059,382294,2,136.0,1
2.0,1.0,60,-23.6258911,-46.6673493,751314,4,194.2154471210326,0
4.0,3.0,153,-23.6449309,-46.6709722,1441190,4,36.0,1
3.0,2.0,186,-23.5403636,-46.6592077,2084390,5,190.82654216071637,0
2.0,1.0,60,-23.5983982,-46.6421498,638205,1,278.44855276894305,0
3.0,2.0,72,-23.5904961,-46.7284709,633404,2,248.40176823484381,0
3.0,1.0,89,-23.5636884,-46.6297206,889782,4,97.0,1
4.0,3.0,214,-23.5384743,-46.6613308,3397900,2,167.0371281815049,0
4.0,2.0,260,-23.5694923,-46.7096275,1235190,2,21.0,1
4.0,2.0,230,-23.538616,-46.6579674,2577470,2,200.03809276520536,0
2.0,1.0,70,-23.5933474,-46.6420862,629359,3,78.0,1
3.0,1.0,69,-23.6203878,-46.6349405,620308,2,139.05928937559574,0
2.0,1.0,75,-23.5663861,-46.648203,506305,4,14.0,1
3.0,1.0,51,-23.6305591,-46.6198818,274936,1,106.0,1
1.0,1.0,42,-23.5422794,-46.6532743,488893,4,250.19526494646252,0
4.0,4.0,302,-23.5911488,-46.719962,3185290,2,21.924594426652803,0
2.0,1.0,55,-23.5550213,-46.6965765,532095,4,23.949303644676544,0
2.0,2.0,71,-23.5942811,-46.6378236,997832,3,179.76586051877248,0
2.0,1.0,74,-23.533519,-46.6911109,761825,5,16.764878936475355,0
3.0,3.0,250,-23.5517154,-46.7187501,2657970,4,81.18475377449315,0
4.0,3.0,172,-23.6158722,-46.6853623,2421210,2,233.35948390698013,0
3.0,2.0,127,-23.6002409,-46.6752691,1408010,5,59.285678549362316,0
4.0,4.0,250,-23.5803735,-46.6734559,2932070,5,22.00995189676915,0
3.0,4.0,220,-23.5438512,-46.6886361,2126280,2,93.0,1
4.0,3.0,200,-23.5917933,-46.7180254,2820790,1,220.4849037388137,0
3.0,2.0,117,-23.5542315,-46.6822254,970693,3,47.0,1
1.0,2.0,52,-23.5592441,-46.6742549,679888,4,247.0,1
3.0,2.0,246,-23.5675083,-46.6230417,2879000,2,308.55459180281025,0
4.0,3.0,176,-23.6216337,-46.7372647,1031520,2,63.0,1
4.0,3.0,190,-23.4978519,-46.6314481,1835140,1,177.08254398749017,0
3.0,2.0,108,-23.5906104,-46.6481548,1518450,1,113.0,1
3.0,1.0,70,-23.5135991,-46.6890968,649813,2,2.0,1
3.0,2.0,115,-23.6340126,-46.7323846,635274,4,32.0,1
2.0,1.0,67,-23.6421781,-46.6395915,434392,5,29.0,1
4.0,4.0,260,-23.5810991,-46.6671144,2279970,3,21.0,1
3.0,2.0,78,-23.5436559,-46.5676464,549247,5,167.0,1
4.0,2.0,142,-23.5680974,-46.6544623,1515290,5,59.35584960351522,0
3.0,2.0,200,-23.6219368,-46.6949275,1738480,2,30.0,1
4.0,4.0,240,-23.6107425,-46.680373,2642180,4,91.4789012176251,0
4.0,4.0,142,-23.6038957,-46.6724108,2175750,3,125.88242208862803,0
4.0,3.0,197,-23.5757385,-46.6487913,2060080,1,1.0,1
3.0,4.0,190,-23.5652892,-46.6630318,3171330,3,24.275477129743432,0
3.0,2.0,121,-23.633358,-46.7379012,954938,5,14.923627425554313,0
3.0,1.0,93,-23.5914741,-46.7215035,631650,4,110.0,1
3.0,2.0,77,-23.5844551,-46.6380412,644564,2,59.0,1
3.0,4.0,280,-23.6103472,-46.680032,2729720,1,6.017399682801745,0
2.0,1.0,83,-23.5687686,-46.6311605,432519,2,28.0,1
3.0,2.0,102,-23.5858584,-46.6030143,1068860,2,133.78358074699187,0
2.0,2.0,74,-23.6067057,-46.6625026,1117040,1,84.15334697723317,0
3.0,1.0,127,-23.529396,-46.681765,946535,4,18.982347272241377,0
2.0,2.0,126,-23.5611669,-46.578667,759975,2,18.66317346184669,0
2.0,2.0,107,-23.5606621,-46.681444,1059340,1,33.0,1
4.0,3.0,225,-23.5815347,-46.6811097,2627390,1,7.310218599878127,0
4.0,2.0,202,-23.5649598,-46.656382,3775980,4,221.52838871120787,0
4.0,3.0,380,-23.6068499,-46.6547825,4372710,4,12.155735735889465,0
1.0,1.0,40,-23.553918,-46.650421,422904,1,19.0,1
3.0,1.0,125,-23.5602479,-46.6606809,1833770,1,173.0,1
4.0,4.0,195,-23.6314968,-46.7336147,1547980,3,213.0,1
4.0,3.0,142,-23.562958,-46.5874259,1195810,5,151.47682157528223,0
3.0,3.0,126,-23.6112391,-46.6213643,1128210,2,21.0,1
2.0,1.0,108,-23.6074239,-46.6903675,883500,5,103.0,1
3.0,1.0,96,-23.5843807,-46.6467362,836175,3,78.37938129589527,0
3.0,2.0,103,-23.5022351,-46.6348806,994841,5,238.35979713580738,0
3.0,2.0,86,-23.5761628,-46.6231968,870625,5,163.45372498058654,0
3.0,1.0,133,-23.5661212,-46.6858671,1659250,2,138.38268684306317,0
4.0,3.0,200,-23.6036127,-46.6451221,2460450,5,39.3234427522203,0
